,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
342,2b592573-7f19-40e1-bb5d-63d430810cda,Hanny Bella Prastika,https://play-lh.googleusercontent.com/a-/ALV-UjX5_ksasPT76pmo0lHzf6yVqbdOHyq9pJzIBfIbMb-zmDE,Buat scan barcode absen ga bisa sama sekali,1,0,4.6.8,2022-09-08 06:23:20,"Halo Kak Hanny. Mohon maaf atas ketidaknyamanannya. Pastikan menggunakan EdLink dengan versi terbaru ya kak. Jangan lupa beri bintang 5 jika tidak ada kendala. Terima kasih, sehat selalu :)",2022-09-08 08:46:02,4.6.8
343,84f3e89d-34a9-4a63-93b3-d16484e33568,Sudir 2941,https://play-lh.googleusercontent.com/a/ACg8ocJT0NnfiWFNaTmhrmbE00p_iVLa-ef9QlX4CtIBmYWa=mo,"Kok Edlink saya nggak bisa dibuka ya? Tiap saya masuk pasti keluar terus. Tolong solusinya dong, sayang klw ketinggalan perkuliahan kan!!",2,0,4.6.8,2022-09-08 04:29:16,"Halo Kak Sudir. Mohon maaf atas ketidaknyamanannya. Jika masih terkendala silakan dapat clear cache aplikasi EdLink dan pastikan sudah menggunakan EdLink versi terbaru ya kak. Jangan lupa beri bintang 5 jika tidak ada kendala. Terima kasih, sehat selalu :)",2022-09-08 08:46:19,4.6.8
344,ac44c4d3-3fbc-433e-95fa-3fdee51dd572,Ramond Lakadjo,https://play-lh.googleusercontent.com/a-/ALV-UjU6IfvFys2itjkVF3AbpbiJmNjQ2DcXG_UEgnUH6UOKoQ,Cepat dan mudah digunakan,5,0,4.6.8,2022-09-05 14:46:44,Terima kasih untuk ulasannya Kak Ramond. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-09-06 00:51:13,4.6.8
345,8997c4ec-e582-44b9-a726-a22b591d4a5e,wahid araf,https://play-lh.googleusercontent.com/a-/ALV-UjXrK5q0lamAouN5U_14eWHtXHGER3gmtIrvn9UvsHsTvw,Penggunaan yang baik untuk mahasiswa,4,0,4.6.8,2022-09-05 11:17:45,Terima kasih untuk ulasannya Kak Wahid. Jangan lupa beri bintang 5 jika tidak ada kendala. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-09-06 00:50:34,4.6.8
346,e32deab5-4498-4941-b0ff-4251460cc024,zynn 14,https://play-lh.googleusercontent.com/a/ACg8ocL0VDSP9sl2j_7peN7GgXz_e9qC6hq5a248gNkOxioj=mo,Baguss,5,0,4.6.8,2022-09-05 01:11:53,Terima kasih untuk ulasannya Kak Zynn. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-09-06 00:50:54,4.6.8
347,684dbb77-5928-46c0-8dde-3e5dda930e2a,Farhan Khaira,https://play-lh.googleusercontent.com/a-/ALV-UjVXqwo1sb-lkEGCGa9sd9X_UVq1qUBrtEUP7g49BFaSL9g,Sangat memuaskan,5,0,4.6.8,2022-08-29 11:51:54,Terima kasih untuk ulasannya Kak Farhan. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-08-31 01:47:17,4.6.8
348,1b132d57-8d83-48a8-ab4b-49584e35a770,Fergian Ristanto Olii,https://play-lh.googleusercontent.com/a-/ALV-UjVrLimxWEM9X9PYVm-Tebbp0XeJi7WqihKxuM6Bg3StkA,Aplikasi yang sangat bermanfaat untuk mahasiswa dan perkuliahannya.,5,0,4.6.8,2022-08-29 07:45:42,Terima kasih untuk ulasannya Kak Fergian. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-08-31 01:47:03,4.6.8
349,ee65e295-4752-4741-9cba-4b5473dd8ae6,Isma Wati,https://play-lh.googleusercontent.com/a/ACg8ocKGRg9755s9KEJ2WOLB9fxerqwWPSgcq-d1I38dmcYs=mo,Kenapa z tidak bisah install,1,0,4.6.7,2022-08-26 03:41:28,"Halo Kak Isma. Mohon maaf atas ketidaknyamanannya. Pastikan koneksi internet yang digunakan stabil ya kak. Jangan lupa beri bintang 5 jika tidak ada kendala. Terima kasih, sehat selalu :)",2022-08-26 04:56:57,4.6.7
350,8b352510-5892-4e7b-8b27-d808e2fb013e,Politeknik Baubau,https://play-lh.googleusercontent.com/a-/ALV-UjUSj9pwTfe2rqmr0Rq9KQEdQXambCQhq7ect6Bt-kOI5g,Edlink sangat membantu Dosen dan Mahasiswa dalam Proses Belajar Mengajar. Terima Kasih Edlink,5,0,,2022-08-16 00:51:18,Terima kasih untuk ulasannya Kak. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-08-16 04:41:41,
351,d245e504-0f98-4e55-91a8-8edce4c53e01,Daryanto,https://play-lh.googleusercontent.com/a-/ALV-UjUOrqy3Q2q3Ds7SuJ13kBCvDBPIFGKAFplltcH2J1L2DDA,Sangat membantu belajar online.,5,0,4.6.7,2022-08-13 10:53:05,Terima kasih untuk ulasannya Kak Daryanto. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-08-15 03:43:26,4.6.7
352,8a304bf3-4fbb-4d2e-bc35-2b7015dc6844,syahril malin mudo,https://play-lh.googleusercontent.com/a-/ALV-UjUiDx1fd-YY3X-sE0spG6JtTIf3JXHXR-1t9DNREW_pbMY,Memudahkan informasi perkuliahan,4,0,4.6.7,2022-08-09 15:29:36,Terima kasih untuk ulasannya Kak Syahril. Jangan lupa beri bintang 5 jika tidak ada kendala. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-08-11 00:38:27,4.6.7
353,d7448c35-a4e2-4376-b233-453bc846ef31,Mr Raji,https://play-lh.googleusercontent.com/a-/ALV-UjVem-sZlnk10O4ZlOPpS5ySiKZq3QIzJiGJyMtkOQiVv2c,"Kualitas Aplikasi Sangat jelek, loading lama padahal jaringan wifi lancar, banyak bug, nilai dan beberapa fitur tidak muncul dan hanya loading, jelek",1,0,4.6.7,2022-08-05 13:40:15,"Halo Mr Raji, mohon maaf atas ketidaknyamanannya. Update versi terbaru adalah untuk memberikan sistem yang lebih baik. Jadi silahkan update versi terbaru 4.5.6 ya.. Jika menemukan kendala segera lapor ke kami di EdLink Community supaya kami bantu cek. Terima kasih. :)",2021-02-03 07:03:00,4.6.7
354,009f5850-138e-4052-bfce-8fa1105b9f5c,SUKI MAN,https://play-lh.googleusercontent.com/a-/ALV-UjXERw9Ss4nFZ6_kSMosrRwakR32Jg7_tYcl9jvNCHKFWrI,Oke,5,0,4.6.6,2022-07-29 15:36:38,Terima kasih untuk ulasannya Kak Suki. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-08-01 01:41:55,4.6.6
355,2ac836bf-bd64-4fd1-84c9-2076fe9349a7,Andi Faramida,https://play-lh.googleusercontent.com/a-/ALV-UjV_G9kW2frWO0bnUUOeUA_8fzf_P86Z3roRF1WPoFqaa0I,Tadi lgi kuis tiba2 obtionnya loading sampai kehabisan waktu😭,3,0,4.6.7,2022-07-29 02:20:24,"Halo Kak Andi. Mohon maaf atas ketidaknyamanannya. Jika masih terkendala silakan dapat diinformasikan detailnya pada kelas EdLink Community dengan cara : Buka menu Jelajah pada EdLink, Cari EdLink Community kemudian JOIN kelasnya. Jangan lupa beri bintang 5 jika tidak ada kendala. Terima kasih, sehat selalu :)",2022-08-01 09:28:23,4.6.7
356,7450b235-adad-4864-a8f0-5c2b88cabf7a,Boas Wenda,https://play-lh.googleusercontent.com/a-/ALV-UjXHZXLCTAgV-ijX6EtEgdBYzFbUKvmRZ8tW9ZURBilMeg,Aplikasi sangat bagus untuk pantau informasi kuliah,4,0,4.6.7,2022-07-24 12:39:27,Terima kasih untuk ulasannya Kak Boas. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-07-26 01:51:59,4.6.7
357,e70fe6ee-2383-4127-aae9-33ff7a670412,Adi Priyanto,https://play-lh.googleusercontent.com/a/ACg8ocLNfUiHv1jo1Dhf2f5BE1_GV0g0o_-BjT4_iOa-8xrP=mo,Top banget,5,0,4.6.7,2022-07-24 09:15:20,Terima kasih untuk ulasannya Kak Adi. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-07-26 01:47:31,4.6.7
358,e6446a88-d751-453b-b830-44f2e1bd1e09,Ayub Brm,https://play-lh.googleusercontent.com/a-/ALV-UjVskjt6O4-V0jjRRbHyN17Sng1zNNNmrPtbclBP5lGHFg,Sangat baik,5,0,4.6.7,2022-07-20 07:17:17,Terima kasih untuk ulasannya Kak Ayub. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-07-21 01:04:12,4.6.7
359,cb0dbb5c-7c66-4cf3-9917-b666bcfcadc6,Maria tuga Tuga,https://play-lh.googleusercontent.com/a-/ALV-UjURDcZ_ReY4jkRLg66f6MbI6XoJNxdxgIT_lkZZ_B-gBA,Knpa aplikasi edlink tdk bisa install?,5,0,,2022-07-14 12:43:51,Terima kasih untuk ulasannya Kak Maria. Pastikan koneksi internet yang digunakan stabil ya kak. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-07-21 01:04:32,
360,6e37ad86-f4f1-44eb-97c6-b4ce194dcd53,Aliza putra wijaya Aliza,https://play-lh.googleusercontent.com/a/ACg8ocKbTGisXGO4PuZ_-DCk6WU1UgaB6pmxtDg-5f1fBiUR0g=mo,Aplikasinya sangat bagus,5,0,4.6.6,2022-07-08 01:49:13,Terima kasih untuk ulasannya Kak Aliza. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-07-08 02:56:03,4.6.6
361,64e4c736-49a8-4c4f-a432-69ec3bbf2cfb,abdul Kharis,https://play-lh.googleusercontent.com/a-/ALV-UjUZTG0hj2KPvWF1OzAlfnfsMuizujsFrLa8vsoyBnw18wQ,"Semakin parah File PDF yang ingin saya kirim tidak muncul di edlink, padahal di aplikasi lain muncul. Saya habis waktu 15 menit hanya untuk mencari file yg jelas"" Namanya beda. Bahkan saya mencari lebih dari 10x hanya untuk mencari file saya. Tolong ditingkatkan jangan malah semakin menurun. Soalnya ini bersangkutan dengan nilai saya pak 😭",1,3,4.6.7,2022-07-05 05:05:42,"Halo kak Abdul Kharis, apakah kendala tersebut masih terjadi? Silakan kirimkan detail kendala ataupun screenshoot nya ke email kami edlink@sevima.com ya.
Beri bintang 5 jika tidak ada kendala. Terima kasih :)
",2022-04-28 06:07:51,4.6.7
362,f4073eff-7244-4b19-9d5f-b213f481e440,Indah Sijabat,https://play-lh.googleusercontent.com/a-/ALV-UjXuqVvD0TDc4swG8aE_WwguYVELizzfmGqpxVCy_qq4w_I,Good,5,0,4.6.6,2022-06-28 15:33:40,"Terima kasih untuk ulasannya Kak Indah. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-29 06:43:12,4.6.6
363,1adb76ed-6583-4349-90cd-1cca736746b8,Febri Yuniarti,https://play-lh.googleusercontent.com/a-/ALV-UjUiYUwik_vmGJxCu3XpJciE4oug2zzQqC0QH5p7EhhblZs,"Kenapa ya,aku mau upload tugas dari tadi muter trus padahal penyimpanan gak penuh,wifi juga lancar... Kemarin2 juga lancar gak kenapa2",2,0,4.6.7,2022-06-28 15:10:07,"Halo Kak Febri. Mohon maaf atas ketidaknyamanannya. Silahkan untuk detail kendalanya tuliskan pada kelas EdLink Community dengan cara cari EdLink Community pada menu Jelajah kemudian JOIN kelasnya. Jangan lupa beri bintang 5 jika tidak ada kendala. Terima kasih, sehat selalu :)",2022-06-29 04:06:56,4.6.7
364,a82186f0-e164-4fd7-8ede-595539325d34,Rid1 Project,https://play-lh.googleusercontent.com/a-/ALV-UjW63I4eKpSDMJRIy3hyDX-AyWy9XEpQvY5PKqBcvA5sETE,"Oke udah lumayan, bintang 4 dulu yah. Nanti kalau memuaskan kasi bintang 5",4,45,4.6.7,2022-06-28 01:45:37,"Halo Kak Rid1, mohon maaf atas ketidaknyamanannya ya. Pada saat tersebut ada kendala pada sistem updatenya sehingga perlu update kembali untuk pembaharuan. Silahkan update kembali versi terbaru 4.6.4 dg performa yg lebih baik. Jika ada kendala silahkan email edlink@sevima.com. Beri bintang 5 jika sudah tdk ada kendala. Terima kasih. :)",2021-12-28 04:16:36,4.6.7
365,368a7ca9-48dc-4296-b5f7-b977694447e6,"apt. Fitria Oktaviana, S. Farm",https://play-lh.googleusercontent.com/a-/ALV-UjV8iXHVV7MXMYx-VKaugmi6B-XUN1pMB_tCtXe2tm78uh4,🙏,5,0,4.6.7,2022-06-26 02:48:33,"Terima kasih untuk ulasannya Kak Fitria. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-28 02:06:12,4.6.7
366,b92ebd08-403c-4d5e-9468-d0d4d6d5b558,Msa channel,https://play-lh.googleusercontent.com/a-/ALV-UjUfdPYq-zY4oGCM4TAcnawT-zxcfj-3XmDgnEXOqjOXMAI,"Tampilan keren, biar makin mudah dalam pelaksanaan tugas. Mantep sekali yah min..",5,0,4.6.7,2022-06-25 04:44:20,"Terima kasih untuk ulasannya Kak Adi. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-28 02:04:51,4.6.7
367,e6169d17-03c9-4dfc-833f-988dc4337354,mocikun _13,https://play-lh.googleusercontent.com/a-/ALV-UjVPNDIvHtchCPjd8-Sd1lXi0v7PeIWrCMmo0msoMD0F8Q,Aplikasi Edlink ini sangat membantu aku banget dalam urusan belajar lewat online 🥰🥰🥰🥰,5,0,,2022-06-25 04:20:36,Terima kasih untuk ulasannya Kak. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :),2022-06-28 02:04:40,
368,c3906609-5d38-4943-b211-8d40cccc1ce1,Dhimas Arista,https://play-lh.googleusercontent.com/a-/ALV-UjXp9KsCCoIJsJclYXH-5KvlBUuwiEj4GYRdkRDtWVj8vXM,Sering Ngebug,1,0,4.6.7,2022-06-24 16:21:59,"Halo Kak Dhimas. Mohon maaf atas ketidaknyamanannya. Silahkan untuk detail kendalanya tuliskan pada kelas EdLink Community dengan cara cari EdLink Community pada menu Jelajah kemudian JOIN kelasnya. Jangan lupa beri bintang 5 jika tidak ada kendala. Terima kasih, sehat selalu :)",2022-06-19 02:16:14,4.6.7
369,07bb5926-ad1b-4ee0-8736-98018c32818b,Dede Kurnia Mega,https://play-lh.googleusercontent.com/a-/ALV-UjUL1XV-ul85tHP_mE0ehjm0r53wMzvk36zRS9VTqt1cSfQ,aplikasinya bagus banget banyak fitur-fitur yang dimiliki namun satu saja yaitu terkait penyimpanan tugas yang susah aja.,5,0,4.6.7,2022-06-23 21:20:35,"Terima kasih untuk ulasannya Kak Dede. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:07:42,4.6.7
370,3348469f-f25e-4cc9-bb5c-867921f80bf0,Nasty Tiger,https://play-lh.googleusercontent.com/a/ACg8ocIq_bET4IIGyNMOq_A5ciMjp5JehAnY5InABqK2oxc=mo,"Keren nich app nya, samasekali ga berat, mudah dipahami dan yg terpenting sangat membantu saya terimakasih EdLink",5,0,4.6.7,2022-06-23 17:36:01,"Terima kasih untuk ulasannya Kak Nasty. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:07:34,4.6.7
371,42a5103d-aa59-40dc-8f7f-7f03e1492aa0,Yulia Sari,https://play-lh.googleusercontent.com/a-/ALV-UjVWb64iBlFD4XOhfvm5Vj-JUsIKg0Ezw0oKYmcmn25N_Q,"pke edlink, belajar jadi lebih mudah dan menyenangkan. semoga fitur2nya bisa lebih banyak lagi",5,0,4.6.7,2022-06-23 15:33:17,"Terima kasih untuk ulasannya Kak Yulia. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:07:20,4.6.7
372,1f05a69d-8577-4083-a2f4-c37279ee4eff,Nartho denSu,https://play-lh.googleusercontent.com/a/ACg8ocIm-oSuPKn7cKB2tKHtRDoEQYutv_vmS54H6I7UM0qL=mo,"Perkuliahan daring jadi mudah dengan aplikasi ini , fitur fitur nya sangat mendukung banget , proses belajar lebih efektif dan teratur.",5,0,4.6.7,2022-06-23 15:17:11,"Terima kasih untuk ulasannya Kak Nartho. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:07:01,4.6.7
373,679efbbf-d0c8-43ff-90d9-6ffe51827a6b,Dedes Pitasari,https://play-lh.googleusercontent.com/a/ACg8ocKkVnFAEVTb_e1oEcSyVa3NShBR8IihOV_rFIS0qjr-=mo,Aplikasinya sangat bagus..membantu banget untuk Saya dan dosen Saya berinteraksi secara online,5,0,,2022-06-23 14:30:43,"Terima kasih untuk ulasannya Kak. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:06:52,
374,bb2470c4-0928-43bf-9ae7-e293279b8a1d,Velli Marwan,https://play-lh.googleusercontent.com/a-/ALV-UjUXxecvraCPE1G1cXmBuzjkEPrivf4ODcRnu-9GMrxDZ-0,"edlink sangat bagus, aplikasi yg bisa diandalkan untuk yg mau belajar di rumah. banyak fitur yg sangat dibutuhkan utk belajar. mantap",5,0,4.6.7,2022-06-23 14:25:02,"Terima kasih untuk ulasannya Kak Velli. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:06:45,4.6.7
375,5198cf87-2a0a-4783-893f-ce2a837bafb1,Gita Jayanti,https://play-lh.googleusercontent.com/a-/ALV-UjU_frSHBOpwpfiwZNrot7G0X7zl0wzGKzRcF6WK3bi6AA,"Sekarang belajar apapun jadi makin mudah , apalagi ada nya aplikasi Edlink !!!""",5,0,4.6.7,2022-06-23 14:22:52,"Terima kasih untuk ulasannya Kak Gita. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:06:30,4.6.7
376,698018df-8700-48ba-9fca-70c748085469,Rama Pramesta,https://play-lh.googleusercontent.com/a-/ALV-UjWW37dUHWQk_uMSvxNLoTs_B21VVPubJgRj6a7c2ZtFp-M,Aplikasi untuk belajar online yang bagus dan recommended. Aplikasi mudah si gunakan dan di pahami. Sangat membantu dalam kegiatan belajar seperti diskusi kelas dan video conference kelas. Bisa digunakan kapanpun dan di manapun. Mantap banget.,5,14,4.6.7,2022-06-23 14:14:11,"Terima kasih untuk ulasannya Kak Rama. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:06:18,4.6.7
377,6355884e-8b13-4963-82cf-8b7528f4518c,Marko Wiryadhi,https://play-lh.googleusercontent.com/a-/ALV-UjXvwmN16kRFWMm9YDlU411yz34zmNhb1v5xiGyvONsWlcM,"Berbagai informasi materi perkuliahan atau pelajaran yang membantu mahasiswa dan dosen membuat tugas dengan lebih mudah dengan fitur yang menarik diantaranya membuat forum diskusi, pemberian tugas, live conference yang semuanya dilakukan secara online.",5,0,4.6.7,2022-06-23 14:11:47,"Terima kasih untuk ulasannya Kak Marko. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:06:10,4.6.7
378,107b7a7f-6b92-4bb0-8ebb-a29011b129ed,Agung Nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjXQZngkEpxz7JU7n4EDc-Xe6PwhpYLLLQUMHquntG5OC0I,"aplikasi yang sangat membantu sekali dalam proses belajar online maupun dirumah ,rekomendasi sekali",5,0,4.6.7,2022-06-23 14:11:42,"Terima kasih untuk ulasannya Kak Agung. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:05:55,4.6.7
379,c51e51f7-b43c-4d52-b619-442203ad3b3d,Opportunities,https://play-lh.googleusercontent.com/a-/ALV-UjUX3N5dAdENdJiovln6TgCqCqrZqJp5gY9mVfTw3b0aPg,Aplikasi nya lancar saat digunakan. Fitur lengkap dan tampilan nya bersih dan bagus. Recommended 👍,5,0,4.6.7,2022-06-23 14:11:33,"Terima kasih untuk ulasannya Kak. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:05:39,4.6.7
380,31ba5c52-5f45-4331-a471-b7cd6578247a,Mas Bambang,https://play-lh.googleusercontent.com/a-/ALV-UjUvdkWEs0DVsYv2ykgGBaZG4WpkQ92Zauzx_sLk8xeq2tA,"Belajar lebih mudah dengan aplikasi edlink ini, bisa belajar dimana saja",5,0,4.6.7,2022-06-23 14:08:12,"Terima kasih untuk ulasannya Kak Bambang. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:05:32,4.6.7
381,e08bf9d2-4032-4595-bb00-1114126542f3,Nur Kholifah,https://play-lh.googleusercontent.com/a-/ALV-UjUpLXUyjHsyFZtHT8beHGZeQjocE-mkm1ncpBT1K9nYkQ,Aplikasi yang sangat membantu sekali untuk belajar secara onlain atau ngerjain tugas dan kirim tugas fitur yang mudah di fahami recomended banget apk y,5,0,4.6.7,2022-06-23 14:06:28,"Terima kasih untuk ulasannya Kak Kholifah. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:05:22,4.6.7
382,4a9918ce-a947-4b62-aaf1-1ffc94af2cbd,Gut Pipel,https://play-lh.googleusercontent.com/a/ACg8ocIKlBSA8IdgL6wKrgSNbLFQpe2-2ZId-9sX8Y7ITcVf=mo,"Penggunaan nya mudah , sangat membantu, mohon ditingkat kan ya, khususnya untuk kapasitas penyimpanan supaya lebih oke lagi",5,0,4.6.7,2022-06-23 14:04:41,"Terima kasih untuk ulasannya Kak. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:04:45,4.6.7
383,4e604390-e5dc-4596-9085-50d9383b84c1,Dio Permana,https://play-lh.googleusercontent.com/a-/ALV-UjUCvgRj8ircG87DrvZ_H2XhPoqwPrUY2zaZH1Nh4nSGJ10,"aplikasinya bagus, mempermudah kinerja guru dan dosen dalam proses pembelajaran online. tampilannya juga menarik sehingga tidak membosan kan",5,0,,2022-06-23 14:02:53,"Terima kasih untuk ulasannya Kak. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:04:37,
384,1a512587-a2dc-4aad-9ce2-54d6c8098eaf,nanang apriawan,https://play-lh.googleusercontent.com/a-/ALV-UjVahoLAK3IIu4oOyUtS7X-6rJg49Zz0F8_1JamuZ0M-DcM,"Aplikasinya bagus dan keren,mudah dipahami,bisa buat kerja tugas, recommended",5,0,4.6.7,2022-06-23 14:00:16,"Terima kasih untuk ulasannya Kak Nanang. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:04:03,4.6.7
385,e0866599-c8d5-41de-9e6c-2a1abb363e4a,Dwi Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjU7Eifz9av9lHEjtvbYizevqT-WrlPXjwiW2sOmJDNUxIQ,"aplikasi EdLink,aplikasi nyaa bagus banget rekomendasi banget buat menambah nambah ilmu pelajaran,dijamin asal kan kita mau belajar di aplikasi ini,dijamin bakal ngertii sampai paham,pokoknya the best",5,0,4.6.7,2022-06-23 14:00:13,"Terima kasih untuk ulasannya Kak Dwi. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:03:50,4.6.7
386,ac876c9e-213f-4b87-93c0-667835a0dba2,ghaisani 148,https://play-lh.googleusercontent.com/a-/ALV-UjV3ZJnjeL04MKwGC0W20ZIJZC1q7TnZLOhSCrNjSWOWVA,"Aplikasinya mudah dimengerti, jarang troble, mudah dipahami",5,0,4.6.7,2022-06-23 13:59:21,"Terima kasih untuk ulasannya Kak Ghaisani. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:03:40,4.6.7
387,6b8c36cc-2ef3-4610-8368-e7131929477e,Miftakhul Anam,https://play-lh.googleusercontent.com/a-/ALV-UjUphYf3ScHcA5vHDK3tGl7ShjrKz-xY0rp-qZYBzckmbuY,Alhamdulillah masih setia dengan aplikasi ini,5,0,4.6.7,2022-06-23 13:58:05,"Terima kasih untuk ulasannya Kak Anam. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:03:16,4.6.7
388,7d572764-88f9-43fe-bed2-13f484840309,Royhan'mustofa Royhan,https://play-lh.googleusercontent.com/a-/ALV-UjXFKYJr5Lr-wqRUEmi6nqkMIs2p2wh7v9lQ6SIWfhk2vr4,"hmm sangat membantu sekali apk ini,karna mempermudah menghapus file"" yg sudah tidak terpakai",5,0,4.6.7,2022-06-23 13:57:46,"Terima kasih untuk ulasannya Kak Royhan. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:03:06,4.6.7
389,6a62b4fb-c4d7-4d0e-86fa-5238c47a0716,hani viryal Fahira,https://play-lh.googleusercontent.com/a/ACg8ocIfn0DzbAewdu-N_M92UusF0LqTL5YW29vt5dcKKBuG=mo,"Gampang bgt dipakenya, apalg saya masih kulon apk ini beneran ngebantu disediain jadwal kuliah jd gk pernah ketinggalan",5,0,,2022-06-23 13:57:15,"Terima kasih untuk ulasannya Kak Hani. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:02:54,
390,86397a63-a332-49be-9997-8d8a58c97e93,Komarudin Yuwanita,https://play-lh.googleusercontent.com/a-/ALV-UjUTlMRGjAE-ptDBexqtVNCH4SbWI2WOO7p7Cgw6PGEJRs8,"Belajar via online jadi mudah pakai aplikasi ini, sangat membantu pokoknya recommended",5,0,4.6.7,2022-06-23 12:39:49,"Terima kasih untuk ulasannya Kak. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:02:45,4.6.7
391,d98ba3b2-e01f-417e-9cb5-f784f06317f2,RYO EFRIZAL,https://play-lh.googleusercontent.com/a-/ALV-UjW5c6eK3QlU8vdNxbjonuksuMj9WbObaJPi2rqqY5X_ekk,"Applikasi Sangat mudah digunakan dan dijalankan,sangat membantu dalam urusan perkuliahan saya. Teman juga sudah banyak yang pakai applikasi ini",5,0,4.6.7,2022-06-23 12:19:15,"Terima kasih untuk ulasannya Kak Ryo. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:02:25,4.6.7
392,47207a01-9260-4a61-b381-8a9412191cb3,Yusandi Afizena,https://play-lh.googleusercontent.com/a-/ALV-UjUwDS6fUMFX8p7gongOnOmjAQOCohm24GIBVtzGTwig_cI,"Keren aplikasinya, kuliah jadi tambah gampang bisa kapan dan dimana aja",5,0,4.6.7,2022-06-23 11:36:59,"Terima kasih untuk ulasannya Kak Yusandi. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:01:43,4.6.7
393,2e83872a-d8e7-433d-80ed-d0f3327561ee,Safana Nurunnisa,https://play-lh.googleusercontent.com/a-/ALV-UjXBVFm4_Iw4cQ5JhMmbdhjaf192gkOkxg3U_phZvhLl6Q,"EdLing sangat membantu sekali dalam perkuliahan apalagi masa sekarang untuk interaksi secara online.aplikasinya mudah untuk di fahami fiturnya juga cukup menarik, tapi kadang suka ada error' waktu mau masuk aplknya, semoga kedepannya dapat lebih di perbaiki ka untuk kenyamanan penggunanya,terima kasih..",5,17,4.6.7,2022-06-23 11:16:54,"Terima kasih untuk ulasannya Kak Safana. Terus semangat belajar. Kuliah semakin mudah menggunakan EdLink :)

",2022-06-24 02:00:58,4.6.7
